id,text,HS,TR,AG,caps,sntmt,nohs
22513,luz acontecimiento casado visitar quién poner peligro familia tradicional chueca después haber visitar inmigrante invadar etarra matar másterdehipocresía pablocasado,1,0,1,0.0,0.498549629478226,0.0
22514,taxista barcelona dañir turismo inmigrante subsaharián saltar playa telecine panda capullo,1,0,1,0.0,0.6528759524375661,0.0
22520,ojo adán lía autobús mientras celebrar victoria decir novia ser sevillista ser puta,1,1,0,0.0,0.7581920937263006,0.25
22521,user luego tendríar fregar sangre demá mujer ser,1,1,0,0.0,0.498654926303872,0.0
22524,user jeje callatir perra,1,1,0,0.0,0.7482159636670822,0.25
22532,user callatir zorra crema,1,1,1,0.0,0.7482159636670822,0.25
22533,user ser puta,1,1,1,0.0,0.5375845117701741,0.25
22536,user ser lady zorra barato,1,1,1,0.0,0.5234067217488111,0.25
22537,ser español ser refugiado gloria emigrant refugiado españaloprimero,1,0,0,0.0178571428571428,0.5267064005338661,0.0
22538,oir ver sampar cállatir zorra ganar numnum,1,1,1,0.0,0.6035186285746833,0.25
22539,indocumentado salario horario volver chico barrio,1,0,1,0.0,0.8915169963585985,0.0
22541,user user pasar manolo dile sudacar mandir kilo,1,1,1,0.0,0.4994041034230003,0.25
22542,plot twist chat noir ser mejor amiga perra desalmado ladybug chat noir perdón alteer miraculousladybug,1,1,1,0.0,0.5077537231886813,0.25
22546,user user si ser igual perra rata haci vengas hablar maldita degenerado tv,1,1,1,0.0,0.498566056886889,0.25
22547,pen pedir españa expulsar inmigrante ilegal deber actuar italia australiano,1,0,1,0.0,0.5234516408954728,0.0
22552,yuriisoverparty user mereciar muchisimo zorra,1,1,1,0.0,0.5660316291899387,0.25
22553,mujer haber progresar solo haber num hora telefono cierto ser haber equivocar,1,0,0,0.0,0.4985457957558202,0.0
22556,ser puta puta puta putaak,1,1,1,0.0,0.6101038335028643,0.25
22557,ser vehículo mujer aspiradora,1,1,0,0.0,0.5443413029065616,0.0
22558,user user oir oir enseñar mamá perra,1,1,1,0.0,0.5175345037745609,0.25
22559,user user entrar héctor father chat si ser perra pues ser perro jodir carallorandoderisa,1,1,1,0.0,0.4986516282725095,0.25
22561,user user user cállatar perra igual entendiste mensaje andar pintar uña hablar maquillaj perra,1,1,1,0.0,0.5307752226741184,0.25
22563,jorge vestrynge aquí venir caber sino gente emprendedor valiente formación profesional mínimo corrar vino venir ingeniero valla cesta carallorandoderisa carallorandoderisa,1,0,0,0.0,0.4985514616813986,0.0
22566,vendar servicentro shell echar chileno nuevo dueño solo contratar inmigrante tener mas num desempleo solo querer inmigrante apoyas inmigrante quitar empleo polola casa vida defender gente,1,0,0,0.0,0.4985457918775832,0.0
22568,user callatir vs puta,1,1,1,0.0,0.7482159636670822,0.25
22570,user user user putabato parar verga bien rico querer culiar venir cara zorra carasonriendoconojosdecorazón,1,1,1,0.0,0.5145422894078877,0.5
22571,mujer tener agujero culo coño juntos par poder agarrar pack cerveza,1,0,1,0.0,0.4986250639032572,0.0
22573,user user user user mereces muerte zorra jajajajaja,1,1,1,0.0178571428571428,0.7361124570458563,0.25
22576,user quejar cantero ir solucionar autónomo asfixiado vecino plan guerra suciedad malo imagen ser ahora blar bla bla soluciones¿los refugiado soltar despu x día seguir aumentado,1,0,1,0.0,0.4985457879690242,0.0
22578,parecer mujer foca ser gordo tener bigote oler pescado vivir mar,1,0,0,0.0,0.4985540963480959,0.0
22579,user callatir maldito zorra descerebrado puta comer pollas chupar pollas insecto mierdita regenerado maldito hija mil puta mierda gay infierno caca espantoso cara podrida cabello mierda maricona mierda pedaso puta estupido carajo mierdar,1,1,1,0.0,0.5163621307192267,1.0
22581,hoy encontrar persona ser origen mexicano hablar español aquí bien haber nacer aquí haber venir mojado mexico ser indocumentar hablar español jodir maldito tener cara vender tamal puebla,1,1,1,0.5892857142857143,0.4985457879621133,0.25
22583,user negra si ser bien puto hagas promoción pa único querer ser pinchar trío,1,1,1,0.0,0.498549623263498,0.25
22584,jornada trump veleidad hostil trump referir ocación indocumentado general méxico tambien tener ciento mil delincuente migrant centroamérico cometer delito,1,0,1,0.4821428571428571,0.5222351744694518,0.0
22585,maldito árabe devolvera bazar,1,0,1,0.0,0.6504848396485117,0.0
22590,vaya perla sabiduría gentuza ser malo refugiado musulmán violar mujer sueco ser cultural barro sarmar diputada socialista feminista fuente,1,0,1,0.0,0.498545814978336,0.25
22591,user user si novia ser semillita ser puta mas haber cantar,1,1,1,0.0,0.5019249976153782,0.25
22596,quejar acoso hacer tipo publicidad ahí ir provocar atracción masculino,1,0,1,0.0,0.4987884544895518,0.0
22598,user user saber hija puta merecer pasar vos agarrir gendar enroscado vaciar gas pimiento cara manosear teta culo concha tener dos dia cana mientras juez allanar domi,1,1,1,0.0,0.4985466752830874,0.25
22600,user callatir perra traicionero encima q contar ahora menos contar hablar mano natalie,1,1,1,0.0,0.4988414478252675,0.25
22602,cuanto peruano oportunidad trabajo dar veneco costo vida ser altísimo sueldo ir suelo alguien reparar estoque inmigrante ganar mitad menos ciudadano peruano trabajo ser remunerar deber ser,1,0,1,0.0,0.4985457879621159,0.0
22608,user cállatar boca puto odiar,1,1,1,0.0,0.6126714082424025,0.25
22609,inmigración africa país árabe ser estrategia entrar europa atacar dentro hacer mil año hacer barbaro destruir imperio romano isla atacar europa laco ley desunido marino leer tener razón d inmigrante,1,0,0,0.8928571428571428,0.513938660807713,0.0
22611,rato güera pilotear terrenear,1,1,1,0.0,0.7482159636670822,0.0
22614,parecer mujer delfín creer tener inteligencia haber demostrar aun,1,0,0,0.0,0.4985457915468923,0.0
22616,user user callatir zorra tener suficiente enemigo,1,1,1,0.0,0.6373387602047642,0.25
22618,zorra user reir cara mica mientras llorar haber tener ala careta,1,1,1,0.0,0.5017317619759384,0.25
22620,user hecho dios vomitar tibio ser tibio hipócrita puta escondidas doble moral vomitado,1,1,1,0.0,0.4988185467076251,0.25
22622,siriolibanés narcoterrorista cretino colombiano indocumentado títere cubano par maldito piltrafa gobernar venezuela,1,0,1,0.0,0.6614752962992408,0.0
22624,user sear puta dejar enseñar chica carallorandoderisa carallorandoderisa,1,1,1,0.0,0.4991838070421494,0.25
22625,haber inmigrante venir aquí vivir público cobrar robar además título universitario falso,1,0,0,0.0,0.526957363366302,0.0
22626,user perra lucir ser perra agarrar querer bebé proceso ser increíble siguiente paso ser maquillaje ir quedar perfecto,1,1,1,0.0,0.4985529266220031,0.25
22627,preguntar cuánto incidir desempleo sector básico economía presencia inmigrante si poder hacer pregunta jodido,1,0,0,0.0,0.4987009112978303,0.0
22628,user ser bien perra carallorandoderisa carallorandoderisa bícepsflexionadotonodepielmedio,1,1,0,0.0,0.6896972629220015,0.25
22630,puto moro violador,1,0,1,0.0,0.7482159636670822,0.5
22635,guarra buscar abuelo ventana,1,1,0,0.0,0.5695356831371492,0.0
22636,user bien saber inmigración europa gente origen árabe ser movimiento impulsado ser sionista crear cao ahí europa venganza ancestral judío vaticano romano año num arrar hierosalem arrasar ahora vaticano,1,0,1,0.0,0.5276842914584277,0.0
22637,user vos extraño solo amiga perra callatir,1,1,1,0.0,0.5237960701126742,0.25
22640,alguno inmigrante hacer cualquiera cosilla joder ser ir plaga ser peligro ser arriba españa mismo gente español violar grupo chica seguro ser violación mirar caso moro mierda,1,0,1,0.1964285714285714,0.4985464444425095,0.25
22646,user user callatir negro puta segui choripanear,1,1,1,0.0,0.7482159636670822,0.25
22650,user ser puta gobierno user ser bote,1,1,1,0.0,0.5043785525892733,0.25
22653,pablo casado tomar huella dactilar negrata si escapar cámara dedo índice corazón,1,0,1,0.0,0.517733878280916,0.0
22654,subfusil ir valla cesta trattoria pasar,1,0,1,0.0,0.5207193781607702,0.0
22655,user user ser perra,1,1,1,0.0,0.5375845117701741,0.25
22659,decir calle puto sucia panocha apestós,1,1,1,0.0,0.4985771107457622,0.25
22663,novia ser puto merienda carasonriendoconojosdecorazón cabezaexplotando carasacandolalengua gotasdesudor,1,1,1,0.0,0.5934104901362376,0.25
22665,user alcaldesar extranjero vender calle fiscalizar si legal país deportar si indocumentado bien trabajo calle providencia pareciar interminable feria,1,0,0,0.0,0.514449338134765,0.0
22668,gustar participar peli porno buscar perfil tia guarra ojo bonito guapo hostia haber esforzar seguir intentándolo,1,0,1,0.0,0.4986041069277085,0.0
22674,acá ver hablar español sudaco conseguis,1,0,0,0.0,0.5022740101912655,0.0
22675,user cállatir puta si encantar ver,1,1,1,0.0,0.7166245868126287,0.25
22677,negrata num patas,1,0,0,0.0,0.7501526220124831,0.0
22678,querer vivir suecia lastima ser arabe mierda,1,0,1,0.0,0.500315785492339,0.0
22681,user movimiento semen apoyar teta rt difundir campaña,1,0,1,0.0357142857142857,0.6097667982339432,0.0
22682,user calle puto mierda,1,1,1,0.0,0.6722061437429475,0.25
22685,user ay callatir perra si siempre ir casa bueno hiba hacer cuanto ir jajaja,1,1,1,0.0,0.5000560363191004,0.25
22690,user callatir perra q t hacer llamar mejor amiga zorro orto aprender escribir chau,1,1,1,0.0,0.5046462186094839,0.25
22692,bitch ser perra atte reb,1,1,1,0.0,0.5360768628506715,0.25
22694,user user deci ser putañero ser prepago num pesos paso mierdar,1,1,1,0.0,0.5160228633817789,0.25
22695,user puto levantar coño puto buscar trabajo puto conseguir negocio puto chupar polla puto,1,1,1,0.0,0.5062016586525461,0.25
22696,asco repulsa levantar jefe árabe paja mental machismo rancio arabio saudito condena mujer dos año cárcel abrazar cantante,1,0,1,0.0,0.4991856933744337,0.0
22697,tipico si chica caer chica ser ser puta carallorandoderisa solo caer bien,1,0,0,0.0178571428571428,0.498545787967483,0.25
22700,user calle puto sabor cojón,1,1,1,0.0,0.5940216646657555,0.25
22702,sos malparida mereces ser feliz puta puta puta,1,1,1,0.0,0.5972433170806947,0.25
22704,user caber merez zorra,1,1,1,0.0,0.5003995142326199,0.25
22705,user cállatar perra recalentado echar directivo tv azteca cada pasar brincar verga verga dejastir fernar encantar punteria,1,1,1,0.0178571428571428,0.4985787056329753,0.25
22707,cantero subsaharián correr silla policía vía user,1,0,1,0.0,0.9602977380346746,0.0
22708,user obvio ser mejor amiga siempre siempre zorra,1,1,0,0.0,0.513602709721555,0.25
22710,user user ser zorra favorito,1,1,1,0.0,0.584848687726656,0.25
22712,user user ser problema puto x,1,1,1,0.0,0.5170174417332898,0.25
22713,user ojala vayar infierno vida merecer puta,1,1,1,0.0,0.4987255699706302,0.25
22716,ser perra racista enorme sentimiento inferioridad tener venir twitter buscar protagonismo costa soltar mierda aprovechar desgracia desear ser último noche vida vayar dormir,1,1,1,0.0,0.4985457879875525,0.25
22723,patético vergonzoso historia chile país tercer mundo sometido usar poner somoza trujillo patético dictador sudaca,1,0,0,0.0178571428571428,0.4994534038402637,0.25
22726,user concha madre hija mil puta merecer,1,1,1,0.0,0.4985501169320603,0.25
22727,user callatir puta ir primero dar like,1,1,1,0.0,0.4993404629038128,0.25
22734,user user cállatir ser bien zorra lunanuevaconcar ❤,1,1,1,0.0,0.6896972629220015,0.25
22737,user user user cállatir perra,1,1,1,0.0357142857142857,0.7482159636670822,0.25
22740,déjate debio zorro mal parido tirar weas look cara mario naviera ir sacar cm,1,1,1,0.4107142857142857,0.4985496334209165,0.0
22741,puta madre mujer ser recontra imbécil tener pagar impuesto hacer saber jefa samurai recibir dinero sucio convencer mas tener luchar corrupción sacatir mierda cabeza mujer,1,1,1,0.2678571428571428,0.4985457879621195,0.25
22743,user ser perra idioto viejo ocurr,1,1,1,0.0,0.5185291410384264,0.25
22746,tio decir ín armado ser zorra ver callatir boca,1,1,1,0.0,0.4988443099960378,0.25
22747,user ser super re idiotar dio maldigar destruyar ser gran mierda pendejo puta jodido re puto mierdar gobierno dios maldiga mandir infierno firmar puta ley dios llenir culo cáncer re,1,1,1,0.7857142857142857,0.4986083508218358,0.5
22748,user ser artista ser puta buscar enchufado perdón puta,1,1,1,0.0,0.4989945191787683,0.25
22749,num amonio odio perra amiga carasonriente carasonriente ser vida tijerazo,1,1,1,0.0,0.4985767843839722,0.25
22751,ser puta ser crush ser puto ser cruz,1,1,1,0.0,0.4985481914680169,0.5
22752,deber dar cadena perpetuo inmigrante llegar delinquir país abrir puerta pagar condena país poder morder mano dar comer,1,0,1,0.0,0.4985457883908169,0.0
22754,user user ser culpable perra tv,1,1,1,0.0,0.6207997696626522,0.25
22756,user contestar zorra contestar asi callatir contestamir,1,1,1,0.0,0.5256484588081857,0.25
22758,ser escote parecser guarra falda corto media rejilla puta fin,1,1,0,0.0,0.5090484660538411,0.25
22759,user user user haber puta ser estupido mongola oler pedo imbecil plano costrós zorra pedofilia,1,1,1,0.0,0.5443414973462831,0.5
22764,user cállatir zorra jajaja,1,1,1,0.0,0.7482159636670822,0.25
22769,user ser perra,1,1,1,0.0,0.5360768628506715,0.25
22771,mejor lugar tener polla ahora mismo ser garganta wicca llenándome babas,1,1,1,0.0,0.5528924077030986,0.0
22772,user user ser perra sucio,1,1,1,0.0,0.4987260813388234,0.25
22773,razón odiar arturo vidal sudaco chileno además barra manoslevantadascelebrandotonodepielclaro manoslevantadascelebrandotonodepielclaro manoslevantadascelebrandotonodepielclaro,1,1,1,0.0,0.5548955936621647,0.0
22776,sem merecer ser zorra después kosemgranfinal,1,1,1,0.0,0.5901353544151864,0.25
22779,si español agredir gcs echar cal vivo excremento escale caer num año cárcel si hacer subsahariana inmigrante dar cobijo comida etc alguno partido político aplaudir si pensar alguno gilipolla llamar racista franquista fascista,1,0,1,0.0178571428571428,0.4985470545211017,0.0
22780,destrozas vida siete menor premiar solo num mes cárcel cuál ser secreto magnanimidad violador compulsivo haber secreto ser pobrecito inmigrante angelo merkers poder decir ser cooperadora necesario violación,1,1,0,0.0,0.4985471208836424,0.0
22781,user cállatir puta,1,1,1,0.0,0.7482159636670822,0.25
22783,retrato bomba sudaco,1,1,0,0.0,0.7561150769646767,0.0
22788,aquí poder ver grupo simpático moromierda basura user gustar recoger mar poder apreciar totalmente integrado sociedad europeo ser ser mono salvaje sucio delincuent violador pendenciero,1,0,1,0.0,0.4985457881752095,0.5
22791,user ser zorra madre asesino gen izquierdos separatista,1,1,1,0.0,0.5450601680593476,0.25
22793,seguir amar merecer perra,1,1,1,0.0,0.5003503128742035,0.25
22794,user desear castigarte buen vez perra mierda mereces rellenar vez chorro semen dejar preñada,1,1,1,0.0,0.5099954625112657,0.25
22798,pedir papel persona calle pedir visa querer venir deportar ilegal si tener control aeropuerto puerto frontera jodido invasión silencioso vivir enemigo contar apátrida guerra,1,0,0,0.0,0.4985469821014249,0.0
22799,user user ping si ser sudaco ademas entender pm hit puto normal hit ir combo,1,0,1,0.1607142857142857,0.4989373047462392,0.25
22804,new video poste brunoymario mujer ser puto folla fetichista farza,1,1,1,0.0,0.7629537180457147,0.25
22805,mirar imbécil okupa ⁦user⁩ menudo cachondeo moromierda acoges ir vacación peligroso país ayuda dar ser crisis humanitario ser invasion jeta delincuent violador,1,0,1,0.25,0.4985470211223301,0.5
22806,vieja patear bonito ganar dinero hoy acusar acoso violación alguno pobre buen hombre,1,0,0,0.0,0.4985577298689103,0.0
22807,user cállatar perra dejar ventana balcón apto abierto jajajajaja querer matar,1,1,1,0.0,0.6749700142606389,0.25
22809,refugiado ir vacación país guerra caber mentecato,1,0,1,0.0,0.4992986650795434,0.0
22812,hombre dar opinión ser hombre hacer mujer ser puta,1,0,1,0.0,0.4985458083343772,0.25
22816,user sos hija puta malamadre pobre ángel x tablet perra mal parido merecer vos preso tener ir sicólogo,1,1,1,0.0,0.4985457895616532,0.5
22817,voz sudaco discapacitado junto papel pasta vía ser,1,0,0,0.0,0.5177982006888682,0.0
22819,user user callatir descargar yegua hija puta grupo hacer mismo paso dejar moria,1,1,1,0.2678571428571428,0.4986753063442785,0.25
22821,user huir guerra dónde sacar suizo bélgico haber retirar condición refugiado num persona volver vacación país perseguir ser cuento negocio ón sino ir,1,0,1,0.0178571428571428,0.498545787967973,0.0
22824,merecer mejor mentira tv ser zorra meter arruinar pareja,1,1,1,0.25,0.5144146564104595,0.25
22828,tráiganmar puto árabe mujerconlamanoenlafrentetonodepielmedio mujerconlamanoenlafrentetonodepielmedio mujerconlamanoenlafrentetonodepielmedio mujerconlamanoenlafrentetonodepielmedio mujerconlamanoenlafrentetonodepielmedio mujerconlamanoenlafrentetonodepielmedio mujerconlamanoenlafrentetonodepielmedio mujerconlamanoenlafrentetonodepielmediir,1,1,1,0.0,0.6989559841875862,0.25
22833,hacer mujer cama turismo casa turismo internacional supermercado turismo comercial,1,0,0,0.0,0.8045190989000182,0.0
22836,user amar calle zorra corazóncreciente,1,1,1,0.0,0.6327984457996566,0.25
22842,user saber ser perra dónde ser,1,1,1,0.0,0.5327905806901915,0.25
22844,user user callatir perra plis,1,1,1,0.0714285714285714,0.6581109651344339,0.25
22847,querer enseñar papá usar whatsapp grupo natación haber zorra suelto caradefrustración,1,1,1,0.0,0.4985532433321743,0.25
22852,jugar billar arabe musulman fallar tiro normal enfadar ser abajo poder traer bomba mejor dejar ganar jajaja carallorandofuerte mujerencogidadehombro,1,0,0,0.0,0.4990729857836611,0.0
22859,buen decia abuelo mas callado decir ser mas puta,1,1,1,0.0,0.4985460031066384,0.25
22862,seguir ser mercancía barata árabe vendedor corto,1,0,0,0.0,0.53872414992566,0.0
22863,maldito árabe poder entender,1,0,1,0.0,0.5044350152400787,0.0
22865,pobrecillo ser dar lastimar aunque entender ninguno asaltante valla cesta tener aspecto desnutrido haber pasar calamidad bien parecer recién salido gimnasio,1,0,1,0.0,0.4985458493370203,0.0
22868,user callatir camila dame seguidor perra,1,1,1,0.0,0.7482159636670822,0.25
22869,maldito sudaco maldito latino inmundo chileno peruano argentino horrible boliviano vil ecuatoriano,1,0,1,0.0,0.5027715201321491,0.0
22875,user callatir puta alemán,1,1,1,0.0,0.742894499774448,0.25
22876,ó hombre negro inmigrante andar red decir cagar costumbre cultura ley vaya poder decidir gobernar país ser colmo poder tolerar ser terminar hundir romper españa,1,0,1,0.0,0.4985457881323118,0.0
22879,alguien poder enseñar superar perra mierda,1,1,1,0.0,0.5030699935677888,0.25
22882,user ser perra secundario referir primaria,1,1,1,0.0,0.5461127477528902,0.25
22883,métetar vida negro indocumentado jajajajajjajajajajajajajajajajajajajajajajjajajajajaajajajajajajajajajajajajjo carallorandoderisa carallorandoderisa manosaludar,1,1,1,0.0178571428571428,0.514335444034772,0.0
22884,num moromierda haber asaltar valla cesta haber echar cal vivo ácido guardia civil num agente quemadura abrasión imbecil mentiroso compulsivo user engañar ser crisis humanitario ser invasión,1,0,1,0.1428571428571428,0.4985486755383808,0.5
22887,baby ser así ser puta,1,1,1,0.0,0.5002872824109331,0.25
22891,chica ser zorra cabrona chico gilipollas aclarar dos revelar tocar güebo papnumir,1,1,1,0.0,0.4985457899035571,0.25
22892,coherente españa hacer falta ver cuanto trabajador español poder permitir viaje tiempo dinero dar reprimido inmigrante,1,0,1,0.0,0.4985792988079308,0.0
22895,tal puto chaka sudaco afición vero pulgarhaciaarribatonodepielclaro,1,0,0,0.0,0.5455764533291039,0.25
22896,user user pasar buscar noche twit guarra bien luz siempre,1,1,0,0.0,0.5958737310656617,0.0
22901,user lárgate gachupin mierda,1,1,1,0.0714285714285714,0.7298554298664639,0.0
22904,pues mandir allí saltar valla cesta,1,0,0,0.0,0.5048501656158114,0.0
22905,sacar ir vacación verdad pasar castaño oscuro refugiado volver lugar maltratar,1,0,0,0.0,0.4985462970326227,0.0
22909,user mereces amor ser puta arenoso penar compartir planeta contigo subserie ser inferior cucaracha además reflejes demá colar da pena beso cola unum,1,1,1,0.0,0.4985458333651477,0.25
22911,mirar wear hermano zorra cara,1,1,1,0.0,0.5156513927603689,0.25
22912,user cállatar perra agachatir,1,1,1,0.0,0.7482159636670822,0.25
22917,user puto madre hacer vieja hacer nena seductora ridicula,1,1,1,0.1964285714285714,0.5321553713434036,0.25
22918,user cállatar perra partido haber vergüenza alguien llevar num titulo,1,1,1,0.0,0.4985476259644765,0.25
22922,final num todavía entender mujer ser puta trola mujerencogidadehombrostonodepielclaromedio mujerconlamanoenlafrentetonodepielclarir,1,0,1,0.0,0.4985721219868574,0.25
22924,user ser favorito perra caradesueño,1,1,0,0.0,0.584848687726656,0.25
22927,marico ser celoso entrar facebook felicitar bae haber maldito cabrón poner feliz aniversario amor poner gif corazón decir querer amor luego entrar perfil ser maldito arabe haber traducir español,1,1,1,0.0,0.4985463302374819,0.0
22928,empezar ir madre poner medida sufrir ataque subsahariana esperar monte próximo marrueco ahora agresivo violento medidasya,1,0,1,0.0,0.4988228805133867,0.0
22935,mujer ser zorra corazónbrillante corazónbrillante flechatop,1,1,1,0.0892857142857142,0.5608337154112966,0.25
22936,user user callate pinche zorra ser miir nadie probar perra monjita,1,1,1,0.0,0.4985560655590017,0.5
22937,venir indocumentado reir cara agredar q justicia pasar dar mejor cuidadoso dinero comprar primaria sanidad papitas vivienda ser ser gilipollos tonto subnormal idiota defiendeespaña stopinvasion,1,0,1,0.0,0.4985472150145912,0.0
22941,ver comermelo cállate,1,1,1,0.0,0.6581109651344339,0.0
22942,ser gay tener desventaja odiar puto moro cambio deber ser parar follar eh,1,0,1,0.0,0.4985492022952585,0.5
22944,user malaquita lleno indocumentado tocapelota gracias inestimable ayuda recogida residuo orgánico,1,0,1,0.0,0.5118695418976917,0.0
22946,esperar regularizar mafia cantero ilegal malo leche creer tener derecho mundo dónde saber ninguno país desarrollado permitir vivir ilegal papel pensar sanidad,1,0,0,0.0,0.4985457879993429,0.0
22948,red social foto supuesto asesino nicaragüense indocumentado costarricense preocupante lacra nicaragua costaria perro casa,1,0,1,0.0,0.4991692086955869,0.0
22949,num num menor haber entrar españa solo marrueco luego llegar reunificación familiar padre hermano prir abuelo etc envíar marrueco alguien pedir explicación autoridad marroquí ser inmigrante enviado invadir españa,1,0,0,0.125,0.5001832911617736,0.0
22955,user ser perra,1,1,1,0.0,0.5375845117701741,0.25
22961,user callatir vos sos puta reprimido ajajaajaa,1,1,1,0.0,0.7414483809072397,0.25
22964,trabajar árabe ser patada huevo bota punta acero frío entorno alaska pelo,1,0,1,0.0,0.5098463557687202,0.0
22966,user ser perra comunista,1,1,1,0.0,0.5375845117701741,0.25
22967,user callatir puta ejejaj,1,1,1,0.0535714285714285,0.7482159636670822,0.25
22974,vía tuautocorrector rt deborecordarque novia ser perra pluto,1,1,1,0.0178571428571428,0.915045388045454,0.25
22975,sorprender matar wey culpa mujer ser existir pendejo querer matar puta,1,0,1,0.0,0.4985458486608293,0.25
22976,si llamar puta ser ser puta haber problema si alguien llamar puta,1,1,1,0.0,0.4985572834065272,0.25
22980,polideportivo financiar andaluz poder hacer deporte joven ser inutilizar invadido subsahariana musulmán,1,0,0,0.0,0.4994760720245725,0.0
22981,inmigración ilegal deportación yaah cosa menos riesgo terrorista infiltrado mando único policial combatir inmigración ilegal vía user,1,0,0,0.25,0.5719639952131892,0.0
22982,user user cállatar perra,1,1,1,0.0,0.7482159636670822,0.25
22986,ser insulto maldito sudaca ser tener pie liga fútbol español europeo,1,0,0,0.0,0.5314208298286056,0.25
22988,racismo ser haber güero aprieto caraconojosenblanco carasonriendoconlosojoscerrado,1,0,0,0.0,0.4985557315505603,0.5
22990,merez perra arrastrar academia greña dar chanclazo,1,1,1,0.0892857142857142,0.4992976607069644,0.25
22992,user user callatir boca perra siberián meter ck sos pelotudar pod ser nunca serar,1,1,1,0.0178571428571428,0.4995462764613944,0.25
22995,nivel num reforzado ser igual recoger num inmigrante cada día,1,0,0,0.0,0.6665183588777248,0.0
22997,user veces creer ser perra,1,1,1,0.0,0.5021117192197693,0.25
22999,user si ser andar rogar putar huevas pinche viejo pedir largo traer bien patrocinado seguir hacer pedo chinguir verga,1,1,1,0.0,0.4985525024501147,0.25
23005,imaginái semen opción elección interesar quién saber si solo mujer partido,1,0,0,0.0178571428571428,0.4985466434796724,0.0
23008,user user callatir zorra malnacido armario empotrado tamb tener mil cosa ahi dentro,1,1,1,0.0,0.5193284326890079,0.25
23017,ir enseñar perra amiga jugar,1,1,1,0.0,0.4996023794558095,0.25
23020,mejor día escuchar sobrino decir callatir puta hermana carallorandoderisa carallorandoderisa,1,1,1,0.0357142857142857,0.4991341728023365,0.25
23022,olé perra hijueputa user enseñar usted si saber num,1,1,1,0.0,0.5035995804952534,0.5
23024,estefinde costo dni pasaporte q sorete importar cuanto costar país sudaca lobo das verguenza cn comparación asco,1,0,1,0.1428571428571428,0.5035621542760798,0.25
23025,user user ver ser celoso puta,1,1,1,0.0,0.4996875776402177,0.25
23026,pues india gandhi país espiritual ser raza dominado árabe dominado libro tendencia retroceder nuevo desprecio mujer inferior según criterio simple minds animal mujer niña pobre,1,0,0,0.0,0.4985457950373152,0.25
23027,venezolano llamar año ladrón chino tacaño árabe malo gente colombiano indio feo peruano vago panameño venir indignado llamar veneno lado xenofobiar venezolano,1,0,1,0.0,0.4985457891641024,0.25
23028,apoyo legislación perú castigar doble pena inmigrante culpable delito cesar perjuicio chorro exportado perjudicar sincero emigrante compatriota,1,0,1,0.0,0.5357628209735972,0.0
23030,siempre autoridad último hora dar cuenta d problema q generar inmigrante venezolano haber cumplir requisito fin vez demostrar q ser improvisador previsor conclusión terminar ser informal,1,0,0,0.0,0.4985723185964377,0.0
23032,user mejor callatir cara puta reputa madre notar hacer falta,1,1,1,0.0,0.498558978612744,0.25
23034,puta blanco callar cállate chupar daddy puro pinche chupar daddy nadie importar pendeja,1,1,1,0.0,0.4985479076691175,0.5
23036,vendido ser tener cara demostrar hipocresía mejor cállatar perra,1,1,1,0.0,0.5170599757437827,0.25
23039,niño español verano día hacer comida completo pasar ser niño español si ser invasor negro musulmono ser cosa ser español jodes ahora gob mismo costa español vacación nuevo,1,0,1,0.0,0.4985457879637159,0.0
23041,ahora discurso feminista veis tía escote liar dar ganar llamáis guarra,1,0,0,0.0,0.4994122705765271,0.0
23042,ladillar maldito árabe llamada fbi,1,0,1,0.0,0.5191066232151633,0.0
23043,gangsta real ser negrata ochenta noventa vosotro solamente gilipolla pasta personalidad,1,0,1,0.0,0.5041596424028696,0.0
23045,user callatir zorra querés violar putita,1,1,1,0.0,0.5619070697347637,0.25
23049,user amplio sabiduría defínemir mujer ser perra,1,0,1,0.0,0.5385670649747782,0.25
23050,user pedazo zorra cállate q cante carasacandolalenguayguiñandounojo,1,1,1,0.0,0.5108558869033792,0.25
23051,user jajajajo cararadianteconojossonrient saber ser perra caniche terminar morder santo papánoel,1,1,1,0.0,0.5030900410484073,0.25
23060,perdón user agregar sr pete user dar telefono denuncia inmigrante indocumentado gracias,1,0,0,0.0178571428571428,0.508998306027459,0.0
23061,user ser amiga puto jajaja,1,1,1,0.1071428571428571,0.5019321654787026,0.25
23063,user ser puta ah perdón pensar hablár verdad perdón,1,1,1,0.0,0.4998358999507765,0.25
23064,user user ser zorra estúpido,1,1,1,0.0,0.6247846969707251,0.25
23070,user user ser hijo gran puta novia guarra jajaja,1,1,1,0.0,0.9749767555104208,0.25
23074,dio odio arab q extinguir,1,0,1,0.0,0.560673069531042,0.0
23078,user ser zorra pecado original poder quedar embarazado virgen,1,1,1,0.0,0.5071601101651503,0.25
23079,novia ser sevillista ser puta cantar adán ahora venir hablándome clase categoría pique haber pregunta señorir,1,1,1,0.0,0.4993256581714552,0.25
23080,hacer pregunta numa num barcelona hacer mogollón negro subsaharián cantero haber siempre rambla cómo ser ninguno ser arrasar furgoneta yoún abouyaaqoub ninguno num muerto rambla,1,0,0,0.0,0.5958397212059868,0.0
23089,ser odioso ser perra madre jurar mujer ser insoportable ok,1,1,1,0.0,0.500110350125823,0.25
23092,user recordar señor presidente x arabes x payaso poner cara familia chino x poner loco cinico asesino mirada recordar senor presidente x arabes chino,1,0,0,0.0,0.4985457906396227,0.0
